Features,Emotion
"[-3.62691254e+02  1.07259048e+02  7.98064041e+00  1.51860437e+01
  2.44465375e+00  4.79505241e-01  3.90633416e+00 -1.36112013e+01
 -4.94799089e+00 -2.36999846e+00 -2.92544436e+00  3.34767842e+00
 -4.65622854e+00 -3.52587461e+00 -8.42605710e-01 -5.00584662e-01
 -5.81234074e+00  1.99083769e+00 -7.31372654e-01 -3.77374721e+00
 -4.04633236e+00  2.86438966e+00 -9.06088352e+00  3.96989614e-01
 -1.50983131e+00  1.51397860e+00 -2.19869828e+00  6.22448301e+00
 -1.53813112e+00  7.20344007e-01  3.13019484e-01  2.97325641e-01
 -3.24778223e+00  3.38519120e+00 -2.90449286e+00 -7.44235933e-01
 -5.39174616e-01  1.29138696e+00  6.48990512e-01  1.50867057e+00
  5.63704431e-01  5.51844776e-01  4.85071331e-01  4.18931752e-01
  4.49294627e-01  4.66502488e-01  4.09707934e-01  4.93844450e-01
  5.46654344e-01  4.98870075e-01  4.66317743e-01  5.17432690e-01
  1.99610767e+01  1.36263052e+01  1.58790456e+01  1.51639725e+01
  1.71100367e+01  1.84375838e+01  4.78896634e+01  2.39484515e+03
  4.93600028e-02]",zdziwienie
"[-2.59754364e+02  9.92262650e+01  1.34995174e+01  1.53736296e+01
  1.09889727e+01 -7.83549368e-01 -3.88641691e+00 -2.14153214e+01
 -1.75171871e+01  6.56287050e+00 -1.35930681e+01  1.19582736e+00
 -7.93888569e+00 -6.46375847e+00 -6.56235981e+00 -6.21609390e-01
 -3.48489571e+00  1.63584995e+00 -1.17531300e+00  1.18722224e+00
  6.06147349e-01  5.68216920e-01 -3.82106709e+00 -6.55738235e-01
 -4.47982502e+00 -1.82190824e+00 -1.55912828e+00  1.53775823e+00
 -4.35124350e+00  2.33466125e+00  2.18892004e-02 -2.46628106e-01
  2.02362680e+00  3.60833406e+00  2.51403236e+00  4.29102421e+00
  2.13123536e+00  4.13037109e+00  3.74166965e+00  4.18804884e+00
  2.61468768e-01  2.91223705e-01  3.48407120e-01  4.16320533e-01
  4.29447711e-01  4.43785429e-01  3.97875160e-01  3.59431893e-01
  2.77715266e-01  1.99767947e-01  2.56939113e-01  2.27168754e-01
  1.96020706e+01  1.82326072e+01  1.94866142e+01  1.54851062e+01
  1.75689404e+01  1.91331980e+01  4.89670049e+01  3.20886949e+03
  6.48648131e-02]",zdziwienie
"[-3.04595551e+02  6.29494400e+01 -2.20429096e+01  1.78344555e+01
 -7.16257715e+00 -1.35533180e+01 -7.40841055e+00 -3.41601372e+01
 -1.22594433e+01 -9.35003376e+00 -1.57227421e+01 -2.01910067e+00
 -1.19693584e+01  1.36956797e+01 -8.67496967e+00 -6.25425625e+00
  1.52340353e-01 -3.61508203e+00  7.27714300e+00  1.25615339e+01
  1.49735909e+01  2.35485878e+01  1.65754108e+01  1.07800074e+01
  1.87140667e+00  1.00678883e+01 -2.04746914e+00  4.53503990e+00
 -4.48054886e+00 -1.39322746e+00  2.15233541e+00  3.72132707e+00
 -3.46011925e+00 -3.46271849e+00 -5.15038252e+00  2.76812148e+00
 -8.02402020e-01 -3.29415250e+00 -9.15956497e-01  5.66636753e+00
  2.89946675e-01  3.87809545e-01  3.30072522e-01  4.48628813e-01
  4.94635731e-01  2.98574656e-01  1.80825889e-01  2.84328610e-01
  3.34685892e-01  2.28509694e-01  1.87411487e-01  1.95960894e-01
  1.63090842e+01  2.29959005e+01  2.38248113e+01  2.05189536e+01
  2.20521731e+01  2.27613619e+01  4.70451599e+01  4.38639323e+03
  1.23978226e-01]",zdziwienie
"[-3.63458130e+02  7.32509308e+01  1.50888014e+01  1.85128574e+01
  8.84580708e+00  6.94986296e+00 -8.56517982e+00 -1.27504005e+01
 -4.46885824e+00 -9.54433441e+00 -8.69698715e+00  5.79130793e+00
 -4.95405102e+00 -1.93307602e+00 -5.91253579e-01 -2.47898555e+00
 -6.09143066e+00 -6.67413890e-01 -1.86753541e-01  6.31707907e-01
  2.37246752e+00  6.11500597e+00 -4.40960455e+00  4.13881183e-01
 -5.71934223e+00 -1.93735683e+00 -2.15979338e-01 -1.55711019e+00
 -7.23036706e-01  7.32161641e-01  4.21138793e-01  1.78955543e+00
  4.11839724e+00  3.81571484e+00  6.56634617e+00  1.00952301e+01
  6.96692848e+00  8.30295753e+00  4.03400898e+00  6.58693361e+00
  2.96932340e-01  3.33298713e-01  3.44775349e-01  3.49415362e-01
  4.23256785e-01  5.43245077e-01  5.35719275e-01  4.62836921e-01
  3.64467621e-01  3.51831198e-01  3.23419183e-01  3.04606289e-01
  2.17904975e+01  1.78869527e+01  2.00009634e+01  1.67908398e+01
  1.76879835e+01  1.67280201e+01  4.67676713e+01  3.89392290e+03
  8.10867059e-02]",zdziwienie
"[-2.87260468e+02  6.94585800e+01 -1.28591761e-01  2.58724422e+01
 -2.49117327e+00 -1.59386349e+00 -1.57327671e+01 -1.80870075e+01
 -7.01945543e+00 -1.00290833e+01 -1.11635523e+01 -4.63956213e+00
 -2.85957670e+00  5.59523439e+00  5.30157804e+00  8.60429287e+00
  3.33465600e+00  7.44591665e+00 -4.67694044e-01  1.48130167e+00
 -1.70568120e+00  1.10299158e+00 -3.52057052e+00 -2.51568651e+00
 -4.10126114e+00  2.52392220e+00 -6.61673486e-01  6.01804972e+00
  3.45137954e+00  7.79969883e+00  4.52360868e+00  4.78651476e+00
  2.72527099e+00  4.86022663e+00  7.71975219e-01  2.66887093e+00
  7.36532092e-01  4.35889065e-01 -2.85625124e+00  4.01625335e-01
  2.13067099e-01  1.77767947e-01  1.82212994e-01  2.23136157e-01
  2.47055173e-01  3.08333099e-01  3.43760401e-01  3.78946066e-01
  4.45243925e-01  5.68505108e-01  5.99342406e-01  3.95074666e-01
  1.45593737e+01  1.61715005e+01  2.19110028e+01  1.56759440e+01
  1.78295810e+01  1.78183846e+01  4.65206980e+01  3.95709860e+03
  1.13887392e-01]",zdziwienie
"[-2.72217072e+02  8.76973801e+01  1.94906330e+01  3.92754126e+00
  3.97616768e+00 -5.73421097e+00 -8.74227810e+00 -1.07754936e+01
 -1.69142990e+01  7.03897715e-01 -6.44021320e+00 -1.74510896e+00
 -5.83870173e+00 -3.44569325e+00 -4.69374228e+00 -4.23761559e+00
 -9.85531151e-01  5.30789614e-01 -5.59897947e+00 -1.95970476e+00
 -2.21352267e+00  2.87396646e+00  2.86177397e+00  1.30627928e+01
  2.65630698e+00  5.41733170e+00 -1.11536030e-03  1.63234067e+00
 -3.05879903e+00  2.22944117e+00 -1.04829717e+00  2.19568872e+00
  2.31016517e+00  3.80941129e+00  8.69652152e-01  4.81209517e+00
  2.58614802e+00  4.66057968e+00  2.06068945e+00  3.59260798e+00
  4.56865907e-01  4.47749257e-01  4.09213573e-01  3.52205664e-01
  2.88024634e-01  2.91892618e-01  2.92070091e-01  2.80884087e-01
  3.04113120e-01  2.45326295e-01  2.44333252e-01  3.36051583e-01
  1.69865997e+01  1.83116556e+01  1.94018742e+01  1.75495173e+01
  1.71307407e+01  1.81636687e+01  4.81764721e+01  3.83496094e+03
  1.20761719e-01]",zdziwienie
"[-3.13888031e+02  5.67579002e+01 -1.56455593e+01  1.81158066e+01
  7.52901030e+00 -2.05438786e+01 -1.60299282e+01 -2.06068897e+01
 -2.07244778e+01 -1.39429302e+01 -1.54809856e+01 -1.49029350e+00
  3.21003962e+00  2.29547247e-01  1.63593554e+00  4.44775915e+00
 -3.73083305e+00  7.34645224e+00  1.26259315e+00  1.22006679e+00
  5.04444504e+00  2.07416701e+00 -5.84653735e-01  1.77521741e+00
  1.86089313e+00  5.48564959e+00  3.76512313e+00  7.77444220e+00
  3.30802536e+00  3.32971478e+00  1.57404125e+00  6.77681875e+00
  2.85516405e+00  4.42729759e+00  1.87665856e+00  1.74544263e+00
  2.25246787e-01  2.57752609e+00 -3.89581561e-01  3.65597105e+00
  3.09311658e-01  2.97770411e-01  2.86537170e-01  2.39537179e-01
  2.48782083e-01  2.56378084e-01  1.94040507e-01  2.07048491e-01
  3.60668808e-01  3.92303109e-01  4.52417612e-01  3.92691672e-01
  1.77957110e+01  1.91343213e+01  2.36419295e+01  1.85113523e+01
  1.82623376e+01  2.00282900e+01  4.86250155e+01  4.15314798e+03
  1.26459099e-01]",zdziwienie
"[-3.01227814e+02  5.13973389e+01 -4.74089861e+00 -2.71917272e+00
  3.29607892e+00 -9.25959015e+00 -1.31875648e+01 -2.01312180e+01
 -1.69053249e+01 -2.31881261e+00 -8.17246437e+00 -7.40699482e+00
 -1.20648108e+01  8.77377796e+00  4.92515898e+00  1.35680771e+01
  2.56047630e+01  1.77124939e+01  7.59220362e+00  7.66009903e+00
 -3.49125624e+00  7.48580694e+00  5.06534958e+00  1.82416785e+00
 -3.57740068e+00 -1.97098041e+00 -5.64221573e+00  1.88185692e+00
 -6.80309105e+00  1.55280161e+00  5.00493717e+00  1.08385239e+01
  7.20627069e+00  3.07486773e+00  1.45869184e+00  3.02405071e+00
 -7.56767464e+00  1.52715480e+00  2.94510913e+00  1.03939354e+00
  1.10025533e-01  1.47238165e-01  1.99839264e-01  1.83939815e-01
  1.73433468e-01  2.58501291e-01  2.37070367e-01  3.55179071e-01
  5.61609447e-01  4.00871873e-01  1.83936939e-01  1.45812660e-01
  1.55583788e+01  2.02943621e+01  2.72762028e+01  2.14829335e+01
  1.98429276e+01  1.88841020e+01  4.96572089e+01  4.55701713e+03
  1.14704913e-01]",zdziwienie
"[-4.25185394e+02  8.82325592e+01  2.17375450e+01  1.13640261e+01
  6.58715487e+00  4.10686159e+00 -3.02394509e+00 -1.95196285e+01
 -3.11708951e+00 -1.42617524e+00  2.46346354e+00  4.72533798e+00
  6.32033968e+00  8.08946228e+00 -8.01796532e+00  1.64788318e+00
 -1.85372460e+00  5.54966591e-02  5.60438693e-01  1.95071340e+00
 -1.19739734e-01  3.37890792e+00  1.57934737e+00  3.94810128e+00
  5.94932556e-01  7.61763144e+00  9.96428967e+00  1.38445187e+01
  1.17250576e+01  1.44473581e+01  8.99549770e+00  3.16682410e+00
  2.33007812e+00  4.51866531e+00  2.55575204e+00  1.34812796e+00
 -2.10696793e+00  1.91016650e+00 -2.90969205e+00  7.87412599e-02
  4.47322100e-01  4.23653811e-01  3.85361016e-01  3.35848272e-01
  2.99233139e-01  2.52195388e-01  2.02466846e-01  2.12042317e-01
  3.01700294e-01  4.34705347e-01  5.92214882e-01  5.34504771e-01
  1.85463332e+01  1.69883112e+01  1.98348042e+01  1.57708464e+01
  1.89723659e+01  1.73497417e+01  4.43216706e+01  3.85062081e+03
  9.00442941e-02]",zdziwienie
"[-3.26890228e+02  8.31282349e+01 -5.81596327e+00  1.02190676e+01
  4.71319485e+00  9.74054146e+00 -2.27656102e+00 -4.59071493e+00
 -2.18138337e+00  1.80407882e+00 -8.88055611e+00  6.34965467e+00
 -3.18651485e+00  1.27649012e+01  2.29711151e+00  3.07108432e-01
 -1.19567931e+00  4.40090704e+00 -2.36770487e+00  4.39430046e+00
 -9.20084357e-01  4.70348692e+00  1.03256381e+00  2.94604182e+00
  3.86477089e+00  4.63969946e+00  1.70222449e+00  2.10869956e+00
  3.49325705e+00  1.73611581e+00 -2.50906020e-01  3.93449807e+00
  5.62289894e-01  5.77938414e+00  4.80333805e+00  8.00913239e+00
  6.82384109e+00  5.97046423e+00  1.32703805e+00  1.69908822e+00
  4.47955251e-01  4.32792246e-01  3.45529974e-01  2.70482033e-01
  3.19287002e-01  4.07539427e-01  4.81717855e-01  4.84812289e-01
  4.03115630e-01  4.52828169e-01  4.58328724e-01  4.35214937e-01
  1.90950563e+01  1.55582216e+01  1.85603927e+01  1.60127485e+01
  1.74807043e+01  1.71198566e+01  5.03317945e+01  3.85356385e+03
  1.01435909e-01]",zdziwienie
"[-2.55414276e+02  8.22025452e+01 -7.07981157e+00  1.03883762e+01
 -7.79713964e+00  7.02560568e+00 -4.01751375e+00 -7.34475327e+00
 -6.21535444e+00 -9.06701374e+00 -9.22465324e+00 -4.93016386e+00
  2.16273487e-01  1.29036551e+01  6.72401381e+00  6.11557674e+00
  1.80033529e+00  5.77120972e+00 -7.48687601e+00  3.33107376e+00
 -2.73594946e-01  5.60748911e+00  3.12326455e+00  3.40045047e+00
  3.52609420e+00  7.02882767e+00  3.52284026e+00  7.60810995e+00
  5.00049019e+00  7.28347158e+00  4.54176378e+00  4.97379923e+00
 -1.26011819e-01  1.28036273e+00 -2.89530659e+00 -6.18630759e-02
  5.93699932e-01  2.70861626e+00  2.80207783e-01  1.74953222e-01
  4.08374876e-01  3.46253693e-01  3.04635406e-01  2.91853666e-01
  2.43822083e-01  2.06825405e-01  2.00135633e-01  2.33565405e-01
  2.94572473e-01  4.28712606e-01  4.46258932e-01  4.39645231e-01
  1.64417813e+01  1.82288749e+01  2.17592383e+01  1.63111938e+01
  1.69560953e+01  1.63207058e+01  4.74557112e+01  3.60650510e+03
  8.35957430e-02]",zdziwienie
"[-3.57083710e+02  7.95011215e+01  2.03261223e+01  3.94716024e+00
  4.33284283e+00  1.17184458e+01 -7.74359465e+00 -4.51790953e+00
 -1.12891979e+01 -1.61581039e+01  2.89597225e+00  1.32068050e+00
 -3.68669361e-01  2.49282777e-01  2.54809880e+00  1.53418672e+00
 -4.58692265e+00  3.13262641e-01 -2.61571074e+00 -2.00418162e+00
 -5.88784552e+00  1.78416812e+00 -2.23467469e+00  3.96862477e-01
 -1.45348120e+00  5.06319284e+00  1.01102984e+00  2.06366110e+00
  2.20442653e+00  2.70348454e+00 -1.19418037e+00  1.99251306e+00
  1.54523861e+00  4.46240616e+00 -1.11921847e+00  3.09499216e+00
  9.39356625e-01  2.85968471e+00 -1.81240827e-01  2.81756735e+00
  5.30974209e-01  5.28199494e-01  5.03241062e-01  4.36194658e-01
  4.07929897e-01  4.44601327e-01  4.98925090e-01  4.64046806e-01
  4.20135766e-01  4.33727741e-01  4.37538922e-01  4.32843387e-01
  1.92447819e+01  1.41817559e+01  1.80109749e+01  1.60213171e+01
  1.69333909e+01  1.63054234e+01  4.54652427e+01  4.00970901e+03
  1.57608696e-01]",zdziwienie
"[-2.51351715e+02  7.71864166e+01  6.43916547e-01  3.13114586e+01
  2.70363903e+00 -3.74956870e+00 -8.42675972e+00 -1.57178319e+00
 -6.81281519e+00 -6.69704437e+00 -1.06593885e+01  1.02146447e+00
  6.48345947e-01  7.52801180e+00 -8.75576735e-01  4.12908602e+00
  3.54950547e-01  5.61433411e+00 -2.42473632e-01  6.88965273e+00
 -1.59674919e+00  5.32335663e+00  2.17792439e+00  5.32987118e+00
  3.83554125e+00  2.44867301e+00  2.03557634e+00  7.15125179e+00
  1.63122070e+00  3.27965450e+00  8.95978510e-01  3.98904300e+00
  3.59004760e+00  5.95036411e+00  3.00226235e+00  5.82781172e+00
  1.47978401e+00  2.81497288e+00 -3.93529117e-01 -8.16462219e-01
  2.97849149e-01  3.02672923e-01  2.97348142e-01  3.00137639e-01
  2.23598748e-01  2.13191062e-01  2.73632228e-01  3.69612902e-01
  3.57741207e-01  3.25110734e-01  3.56632441e-01  3.33578438e-01
  1.72156658e+01  1.82796488e+01  1.91720573e+01  1.50100200e+01
  1.67029446e+01  1.62449009e+01  4.80064206e+01  3.93517127e+03
  6.89603365e-02]",zdziwienie
"[-3.24816193e+02  6.49071121e+01 -2.65643387e+01  2.13715019e+01
 -1.04888258e+01 -1.00240135e+01 -2.07712002e+01 -1.69206123e+01
 -8.71546936e+00 -1.33173075e+01 -5.26298210e-02 -3.38592267e+00
 -7.36929798e+00  3.96922803e+00 -1.47210541e+01  8.64715481e+00
  1.49188795e+01  1.64199448e+01  1.84806023e+01  1.58032484e+01
  1.05875158e+01  6.61435318e+00  4.37129927e+00  2.96078587e+00
 -1.62066138e+00  2.14232063e+00 -5.52661896e+00  1.92053199e+00
  3.36574268e+00 -6.45547032e-01 -1.01047778e+00  3.43587279e+00
 -3.54235947e-01  3.46595097e+00 -1.38127625e+00  2.23060417e+00
  3.77973819e+00  2.81995010e+00 -2.71440268e+00 -5.52535295e-01
  1.20673142e-01  1.39807507e-01  2.05970794e-01  2.93126613e-01
  3.77567589e-01  3.46814275e-01  3.31649810e-01  3.26960146e-01
  3.14399570e-01  2.62374550e-01  2.24040270e-01  1.59586713e-01
  1.66316120e+01  2.12987698e+01  2.28525363e+01  1.90122977e+01
  1.98078335e+01  1.99533430e+01  4.74366498e+01  3.62084617e+03
  1.15495709e-01]",zdziwienie
"[-3.88151154e+02  5.94675484e+01  2.22912903e+01  1.47769165e+01
  6.55154943e+00  2.00041962e+00 -1.10895996e+01 -1.38734818e+01
  4.04491854e+00  1.10029852e+00  6.78866720e+00  8.65875149e+00
 -9.93850768e-01 -2.94605166e-01 -9.79938602e+00  1.44277656e+00
 -1.40852892e+00  1.85070074e+00  6.27154303e+00  5.52181005e+00
 -3.31063199e+00  9.23079252e-02  4.34459537e-01  4.84040022e+00
  3.97893596e+00  1.39040461e+01  6.49675894e+00  9.85758781e+00
  9.26771069e+00  1.30575256e+01  3.62620926e+00  3.06098628e+00
 -1.67831326e+00  4.42978287e+00  2.02252650e+00  3.02335334e+00
  1.18524693e-01  5.26681244e-01 -3.19542336e+00 -9.61721897e-01
  4.46074128e-01  5.19107878e-01  4.30619359e-01  3.28091502e-01
  2.76446760e-01  3.02128315e-01  3.54048133e-01  2.52636224e-01
  2.05566302e-01  2.96221823e-01  5.34233987e-01  4.88881499e-01
  1.72630741e+01  1.58723865e+01  1.91482859e+01  1.65291542e+01
  1.69984068e+01  1.71364543e+01  4.52820849e+01  5.13692220e+03
  1.63431803e-01]",zdziwienie
"[-3.22551178e+02  7.89150314e+01 -1.39024091e+00  1.14566889e+01
 -6.25181139e-01  9.14204597e-01 -3.12386775e+00 -2.12439041e+01
 -1.82371235e+01 -9.70406151e+00 -8.78000736e+00 -3.47452378e+00
 -9.11180687e+00  4.64475346e+00  2.88032200e-02  4.17730284e+00
  9.08929729e+00  1.69628468e+01  1.10891180e+01  1.26248255e+01
  6.91394424e+00  6.52717447e+00 -1.40516615e+00  5.72608995e+00
  1.22224236e+00  5.52462149e+00  4.85227346e+00  5.98233414e+00
 -9.07979429e-01  5.48389244e+00 -3.56686783e+00  2.75784206e+00
  6.45596504e-01  3.48835063e+00  9.03420925e-01  4.28511620e+00
  3.85903604e-02  1.64964545e+00 -1.02906871e+00  2.55792093e+00
  2.24248484e-01  2.31613979e-01  2.21256062e-01  2.20936075e-01
  3.38764936e-01  4.69998479e-01  3.82495880e-01  4.45644051e-01
  2.90061057e-01  1.72517002e-01  2.25795627e-01  2.89378434e-01
  1.71250725e+01  2.17229199e+01  2.18839406e+01  1.84433893e+01
  1.82978741e+01  1.79080414e+01  4.84621509e+01  3.40122768e+03
  9.34632316e-02]",zdziwienie
"[-2.91664124e+02  8.15712738e+01  6.18726397e+00  3.44832077e+01
 -7.67635643e-01 -5.72347546e+00 -1.34929686e+01 -1.16382322e+01
 -2.47348213e+00 -1.26194592e+01 -1.11011190e+01 -6.02352524e+00
 -1.31957455e+01 -7.90487945e-01 -6.05410767e+00 -1.64333129e+00
  4.61338186e+00  1.12712116e+01  7.17408371e+00  1.05687685e+01
  2.58240986e+00  4.49141693e+00 -4.72756445e-01  5.65804815e+00
 -6.95473850e-01  7.06392908e+00  6.37643516e-01  2.71129155e+00
  2.29739594e+00  1.90785837e+00 -1.99997211e+00  4.66977268e-01
  7.37645030e-02  2.80559039e+00  1.66369295e+00  5.38497162e+00
  1.44596076e+00  4.84291744e+00  1.87674856e+00  1.34501231e+00
  2.37480700e-01  2.20444918e-01  2.60607064e-01  3.22143495e-01
  3.55356604e-01  4.45294648e-01  4.58944619e-01  3.96311700e-01
  2.75415450e-01  2.41680339e-01  2.34026536e-01  2.21832886e-01
  1.56812218e+01  1.90244145e+01  1.84026201e+01  1.51383492e+01
  1.74199032e+01  1.79976448e+01  4.74218946e+01  3.55063384e+03
  9.44962412e-02]",zdziwienie
"[-2.71389709e+02  6.22592163e+01  1.11837139e+01  2.66853848e+01
 -2.52647758e+00 -3.76941442e+00 -7.81805277e+00 -2.83715606e+00
 -4.47435665e+00 -7.39620638e+00 -1.00382490e+01 -4.08187771e+00
 -3.26600623e+00  6.47861576e+00 -7.72340012e+00 -5.57326913e-01
 -3.61620569e+00 -1.92989004e+00 -5.57841957e-01  5.44463491e+00
 -2.96615362e+00  7.71051836e+00 -1.58076048e+00  4.06941175e+00
  3.80677390e+00  4.23949003e+00  3.41259384e+00  1.10728998e+01
  9.25251961e+00  1.11816425e+01  3.40716958e+00  7.08667135e+00
  1.40923333e+00  3.12824416e+00  1.06775928e+00  2.32505465e+00
 -2.33422499e-02  3.16812968e+00 -1.41942310e+00  3.82166415e-01
  3.09261203e-01  3.29872370e-01  3.16071391e-01  2.06586629e-01
  1.87666982e-01  2.20341206e-01  2.25803688e-01  2.29408681e-01
  2.50323355e-01  4.04655725e-01  4.71889913e-01  3.84469807e-01
  1.70855119e+01  2.14966722e+01  1.90519986e+01  1.61064343e+01
  1.68139500e+01  1.69273031e+01  4.89641446e+01  4.76032022e+03
  1.52832031e-01]",zdziwienie
"[-3.38686798e+02  6.53594742e+01  9.42031741e-01  4.82632518e-01
  1.11453447e+01 -1.25462456e+01 -2.72902832e+01 -5.91827273e-01
 -6.59061146e+00  7.96122193e-01 -7.91048002e+00 -1.09395962e+01
 -7.65514421e+00  1.02589979e+01  5.14383507e+00 -1.82323706e+00
  4.49731016e+00 -1.35212421e+00 -1.28513279e+01  6.78275347e+00
  1.37651052e+01  8.72512341e+00  1.87953224e+01  1.97582078e+00
  1.33677263e+01  7.89462280e+00  6.89776707e+00  1.32962914e+01
  4.00467157e+00  3.32309461e+00 -7.07934082e-01  3.74495244e+00
  6.54073334e+00  3.14775300e+00 -3.81946993e+00 -1.35962379e+00
 -1.36522365e+00  1.77493930e+00 -7.17640162e+00  2.22245741e+00
  3.05471510e-01  3.36255759e-01  3.68877679e-01  4.02166367e-01
  2.74323642e-01  1.91413283e-01  1.88489705e-01  1.84647933e-01
  2.09165618e-01  3.06017935e-01  4.56535846e-01  3.40563804e-01
  1.79390620e+01  2.08187997e+01  2.20613757e+01  2.04685632e+01
  1.97821939e+01  1.93343799e+01  4.74309620e+01  4.75387315e+03
  1.72206038e-01]",zdziwienie
"[-3.77334686e+02  7.58984299e+01  9.23853397e+00  3.09965477e+01
  1.85381031e+01 -4.23947871e-01 -6.96273422e+00 -1.76889496e+01
 -2.95674706e+00 -5.76051044e+00 -9.84168339e+00 -3.33994102e+00
 -6.62423944e+00  5.32198668e+00  2.14968610e+00  5.92299175e+00
  4.88501692e+00  3.33224511e+00  1.54897225e+00  2.04658985e+00
  3.43865246e-01  7.02806425e+00 -3.18902111e+00  2.44282341e+00
 -1.33250678e+00  2.04401588e+00 -1.86006415e+00  2.59450412e+00
  2.49301863e+00  3.79801273e+00  2.40815759e+00  2.35521770e+00
 -1.81503773e+00  1.83853900e+00 -2.17472410e+00 -1.09854209e+00
 -1.72082925e+00 -4.79277670e-01 -5.16015387e+00 -3.35310489e-01
  3.53618741e-01  4.07307059e-01  4.40724343e-01  4.07968670e-01
  4.02853400e-01  3.63756388e-01  3.68968785e-01  4.80333894e-01
  4.97703016e-01  5.52836657e-01  6.19875789e-01  4.73012954e-01
  1.91674710e+01  1.41074265e+01  2.00742982e+01  1.49460530e+01
  1.82102656e+01  1.79786539e+01  4.69342927e+01  3.66138600e+03
  5.06637008e-02]",zdziwienie
"[-3.38187927e+02  1.01177246e+02  1.05650282e+01  2.34570942e+01
  2.38529758e+01  1.80569753e-01  8.75463772e+00 -1.19697495e+01
 -1.20114594e+01  3.30131912e+00 -9.12132168e+00 -8.54896724e-01
  4.86681253e-01 -6.31530905e+00  2.05839849e+00  4.78517920e-01
 -5.86986256e+00  6.91423798e+00 -1.50777832e-01 -7.42180824e-01
  5.04524088e+00 -1.15472531e+00 -6.31991243e+00  3.23299766e+00
 -4.48739529e+00 -1.65282026e-01 -2.68066335e+00  3.42911452e-01
 -3.48675489e+00 -3.85959208e-01 -3.72138810e+00 -1.28867209e-01
 -4.02353334e+00 -2.02075577e+00 -1.24097157e+00 -1.99770439e+00
 -3.66805148e+00 -7.52845630e-02 -3.13471103e+00 -2.86135793e+00
  3.58550012e-01  3.56629580e-01  3.31379950e-01  3.44033450e-01
  4.07341331e-01  4.06233102e-01  3.59966129e-01  3.48846287e-01
  4.30570334e-01  6.14039660e-01  5.69726169e-01  4.42243487e-01
  2.09580397e+01  1.62045728e+01  1.97417949e+01  1.57359372e+01
  1.62253854e+01  2.02351162e+01  4.59565496e+01  3.47223772e+03
  6.81291853e-02]",zdziwienie
"[-2.47936310e+02  9.58573303e+01  9.19804287e+00  1.61278267e+01
  1.42336569e+01 -8.96556675e-02 -2.36607790e+00 -2.40022488e+01
 -1.41056175e+01  6.24380857e-02 -1.20180225e+01 -2.97524571e-01
 -1.06653404e+01 -4.39864063e+00 -9.79833221e+00  1.20237327e+00
 -3.47986341e+00 -8.00919771e-01 -1.49528432e+00 -2.42229533e+00
 -5.08996534e+00  5.98323226e-01 -4.84443474e+00  5.66011250e-01
 -3.55820036e+00  1.20109677e+00  4.33937967e-01  3.83218670e+00
 -9.10555649e+00  1.28665209e+00 -3.01731277e+00 -1.96050835e+00
 -3.12570286e+00 -5.14862001e-01 -1.47075057e+00  2.17246270e+00
  1.07196152e+00  5.39569569e+00  6.79842663e+00  6.66128826e+00
  4.05813515e-01  4.10236001e-01  4.08112168e-01  4.84346807e-01
  5.39819121e-01  5.24925888e-01  3.94161910e-01  2.40981683e-01
  2.38185659e-01  2.41266623e-01  2.88265944e-01  2.91451186e-01
  2.22037180e+01  1.85845198e+01  1.89285705e+01  1.66117940e+01
  1.79586813e+01  1.88236215e+01  4.84407745e+01  3.71469351e+03
  9.36279297e-02]",zdziwienie
